Date,SJC,Gold-global(USD),Gold-global(VND),Spread,VND/USD,DXY,TNX,Oil_Price,VNIndex,Bitcoin,Spread_lag1
2018-05-19,36750000,1292.5,35435890,1314110,22740,93.64,0.4703,71.39,1040.54,8247.18,1244110.0
2018-05-20,36750000,1292.5,35435890,1314110,22740,93.64,0.4703,71.67,1040.54,8513.25,1314110.0
2018-05-21,36690000,1292.68,34954565,1735435,22428,93.68,0.4703,72.44,1014.98,8418.99,1314110.0
2018-05-22,36700000,1291.32,35398089,1301911,22736,93.61,0.4703,72.08,985.91,8041.78,1735435.0
2018-05-23,36700000,1293.75,35461581,1238419,22734,94.01,0.4703,71.75,988.94,7557.82,1301911.0
2018-05-24,36700000,1304.88,35773733,926267,22739,93.78,0.4703,70.59,985.92,7587.34,1238419.0
2018-05-25,36750000,1301.61,35690362,1059638,22743,94.19,0.4703,67.42,963.9,7480.14,926267.0
2018-05-26,36730000,1301.61,35690362,1039638,22743,94.19,0.4703,67.42,963.9,7355.88,1059638.0
2018-05-27,36730000,1301.61,35690362,1039638,22743,94.19,0.4703,67.29,963.9,7368.22,1039638.0
2018-05-28,36690000,1298.11,35599087,1090913,22746,94.19,0.4703,66.97,931.75,7135.99,1039638.0
2018-05-29,36740000,1298.86,35672115,1067885,22780,94.83,0.4703,66.73,952.18,7472.59,1090913.0
2018-05-30,36700000,1301.48,35780161,919839,22802,94.15,0.4703,68.04,948.5,7406.52,1067885.0
2018-05-31,36720000,1298.32,35720680,999320,22820,93.99,0.4703,67.02,971.25,7494.17,919839.0
2018-06-01,36720000,1293.14,35501768,1218232,22771,94.19,0.4703,65.71,992.87,7541.45,999320.0
2018-06-02,36710000,1293.14,35501768,1208232,22771,94.19,0.4703,65.71,992.87,7643.45,1218232.0
2018-06-03,36710000,1293.14,35501768,1208232,22771,94.19,0.4703,65.72,992.87,7720.25,1208232.0
2018-06-04,36700000,1291.98,35099193,1600807,22533,94.02,0.4703,64.92,1013.78,7514.47,1208232.0
2018-06-05,36710000,1296.13,35210374,1499626,22532,93.89,0.4703,65.51,1022.74,7633.76,1600807.0
2018-06-06,36720000,1297.0,35644488,1075512,22794,93.66,0.4703,65.11,1034.5,7653.98,1499626.0
2018-06-07,36750000,1297.12,35614944,1135056,22774,93.4,0.4703,66.09,1036.69,7678.24,1075512.0
2018-06-08,36770000,1298.75,35649521,1120479,22767,93.55,0.4703,65.55,1039.01,7624.92,1135056.0
2018-06-09,36820000,1298.75,35649521,1170479,22767,93.55,0.4703,65.55,1039.01,7531.98,1120479.0
2018-06-10,36820000,1298.75,35649521,1170479,22767,93.55,0.4703,65.52,1039.01,6786.02,1170479.0
2018-06-11,36960000,1300.14,35059101,1900899,22366,93.58,0.4703,66.11,1039.02,6906.92,1170479.0
2018-06-12,37030000,1295.97,35594306,1435694,22780,93.8,0.4703,65.83,1020.76,6582.36,1900899.0
2018-06-13,36970000,1299.71,35693893,1276107,22778,93.71,0.4703,66.62,1030.53,6349.9,1435694.0
2018-06-14,37000000,1302.22,35761255,1238745,22778,94.77,0.4703,66.94,1015.72,6675.35,1276107.0
2018-06-15,36970000,1279.84,35147432,1822568,22778,94.79,0.4703,64.35,1016.51,6456.58,1238745.0
2018-06-16,36890000,1279.84,35147432,1742568,22778,94.79,0.4703,64.35,1016.51,6550.16,1822568.0
2018-06-17,36890000,1279.84,35147432,1742568,22778,94.79,0.4703,64.39,1016.51,6499.27,1742568.0
2018-06-18,36920000,1278.31,35110038,1809962,22781,94.75,0.4703,65.61,987.34,6734.82,1742568.0
2018-06-19,36940000,1274.76,35043272,1896728,22801,95.09,0.4703,65.25,962.16,6769.94,1809962.0
2018-06-20,36920000,1268.1,34886944,2033056,22818,95.06,0.4703,65.67,980.95,6776.55,1896728.0
2018-06-21,36830000,1267.2,34883573,1946427,22832,94.87,0.4703,65.97,969.4,6729.74,2033056.0
2018-06-22,36970000,1269.28,34955369,2014631,22842,94.52,0.4703,69.35,983.17,6083.69,1946427.0
2018-06-23,36970000,1269.28,34955369,2014631,22842,94.52,0.4703,69.35,983.17,6162.48,2014631.0
2018-06-24,36970000,1269.28,34955369,2014631,22842,94.52,0.4703,68.89,983.17,6173.23,2014631.0
2018-06-25,36920000,1266.0,34861987,2058013,22840,94.28,0.4703,68.16,990.52,6249.18,2014631.0
2018-06-26,36850000,1258.99,34706899,2143101,22865,94.68,0.4703,70.75,983.02,6093.67,2058013.0
2018-06-27,36860000,1252.02,34546455,2313545,22886,95.29,0.4703,72.61,968.91,6157.13,2143101.0
2018-06-28,36810000,1248.28,34466586,2343414,22902,95.39,0.4703,73.45,957.35,5903.44,2313545.0
2018-06-29,36780000,1253.0,34603709,2176291,22906,94.63,0.4703,74.39,960.78,6218.3,2343414.0
2018-06-30,36820000,1253.0,34603709,2216291,22906,94.63,0.4703,74.39,960.78,6404.0,2176291.0
2018-07-01,36820000,1253.0,34603709,2216291,22906,94.63,0.4703,73.59,960.78,6385.82,2216291.0
2018-07-02,36880000,1241.97,34325302,2554698,22924,94.87,0.4703,74.06,947.15,6614.18,2216291.0
2018-07-03,36860000,1252.93,34622169,2237831,22920,94.59,0.4703,74.72,906.01,6529.59,2554698.0
2018-07-04,36870000,1256.95,34871917,1998083,23011,94.59,0.4703,74.22,914.99,6597.55,2237831.0
2018-07-05,36880000,1257.76,34883774,1996226,23004,94.47,0.4703,73.15,899.4,6639.14,1998083.0
2018-07-06,36930000,1254.99,34810731,2119269,23006,94.04,0.4703,74.0,917.51,6673.5,1996226.0
2018-07-07,36930000,1254.99,34810731,2119269,23006,94.04,0.4703,74.0,917.51,6856.93,2119269.0
2018-07-08,36930000,1254.99,34810731,2119269,23006,94.04,0.4703,73.94,917.51,6773.88,2119269.0
2018-07-09,37020000,1257.76,34274780,2745220,22602,94.08,0.4703,74.03,915.12,6741.75,2119269.0
2018-07-10,36980000,1255.65,34826768,2153232,23005,94.11,0.4703,74.08,911.12,6329.95,2745220.0
2018-07-11,37010000,1242.16,34451860,2558140,23004,94.72,0.4703,70.64,893.16,6394.71,2153232.0
2018-07-12,36970000,1247.14,34596748,2373252,23009,94.81,0.4703,70.36,898.51,6228.81,2558140.0
2018-07-13,37000000,1241.52,34446832,2553168,23013,94.75,0.4703,70.59,909.72,6238.05,2373252.0
2018-07-14,37010000,1241.52,34446832,2563168,23013,94.75,0.4703,70.59,909.72,6276.12,2553168.0
2018-07-15,37010000,1241.52,34446832,2563168,23013,94.75,0.4703,70.71,909.72,6359.64,2563168.0
2018-07-16,36960000,1240.82,34422922,2537078,23010,94.51,0.4703,68.08,911.11,6741.75,2563168.0
2018-07-17,36940000,1227.51,34057227,2882773,23012,94.97,0.4703,67.81,921.27,7321.04,2537078.0
2018-07-18,36770000,1227.18,34039787,2730213,23007,95.08,0.4703,68.94,942.39,7370.78,2882773.0
2018-07-19,36710000,1222.8,33932149,2777851,23016,95.17,0.4703,69.52,943.97,7466.86,2730213.0
2018-07-20,36830000,1231.76,34181974,2648026,23017,94.46,0.4703,69.47,933.39,7354.13,2777851.0
2018-07-21,36920000,1231.76,34181974,2738026,23017,94.46,0.4703,69.47,933.39,7419.29,2648026.0
2018-07-22,36920000,1231.76,34181974,2738026,23017,94.46,0.4703,69.53,933.39,7418.49,2738026.0
2018-07-23,36900000,1224.54,33300565,3599435,22556,94.67,0.4703,69.02,936.74,7711.11,2738026.0
2018-07-24,36920000,1224.55,33983370,2936630,23018,94.61,0.4703,69.91,934.08,8424.27,3599435.0
2018-07-25,36950000,1231.61,34473306,2476694,23216,94.36,0.4703,70.58,927.58,8181.39,2936630.0
2018-07-26,36880000,1222.67,34173688,2706312,23182,94.75,0.4703,70.64,930.16,7951.58,2476694.0
2018-07-27,36880000,1223.38,34138221,2741779,23145,94.68,0.4703,70.07,935.52,8165.01,2706312.0
2018-07-28,36900000,1223.38,34138221,2761779,23145,94.68,0.4703,70.07,935.52,8192.15,2741779.0
2018-07-29,36900000,1223.38,34138221,2761779,23145,94.68,0.4703,69.92,935.52,8218.46,2761779.0
2018-07-30,36890000,1221.8,34171468,2718532,23198,94.36,0.4703,71.04,949.73,8180.48,2761779.0
2018-07-31,36840000,1223.83,34265131,2574869,23222,94.49,0.4703,69.28,956.39,7780.44,2718532.0
2018-08-01,36840000,1216.05,34084691,2755309,23248,94.62,0.4703,68.64,952.77,7624.91,2574869.0
2018-08-02,36780000,1207.96,33870315,2909685,23256,95.17,0.4703,69.72,953.55,7567.15,2755309.0
2018-08-03,36790000,1213.43,34010523,2779477,23248,95.14,0.4703,69.42,959.6,7434.39,2909685.0
2018-08-04,36840000,1213.43,34010523,2829477,23248,95.14,0.4703,69.42,959.6,7032.85,2779477.0
2018-08-05,36840000,1213.43,34010523,2829477,23248,95.14,0.4703,69.25,959.6,7068.48,2829477.0
2018-08-06,36830000,1206.94,33862815,2967185,23271,95.36,0.4703,69.5,960.23,6951.8,2829477.0
2018-08-07,36860000,1211.02,33979477,2880523,23272,95.22,0.4703,69.78,956.79,6753.12,2967185.0
2018-08-08,36810000,1213.61,34045564,2764436,23268,95.1,0.4703,67.31,966.27,6305.8,2880523.0
2018-08-09,36780000,1212.35,33982445,2797555,23249,95.5,0.4703,67.25,963.5,6568.23,2764436.0
2018-08-10,36790000,1211.3,33943521,2846479,23242,96.36,0.4703,68.23,968.47,6184.71,2797555.0
2018-08-11,36820000,1211.3,33943521,2876479,23242,96.36,0.4703,68.23,968.47,6295.73,2846479.0
2018-08-12,36820000,1211.3,33943521,2876479,23242,96.36,0.4703,68.17,968.47,6322.69,2876479.0
2018-08-13,36770000,1193.64,33447926,3322074,23242,96.39,0.4703,67.72,978.04,6297.57,2876479.0
2018-08-14,36740000,1194.03,33513559,3226441,23280,96.73,0.4703,67.02,978.27,6199.71,3322074.0
2018-08-15,36720000,1174.88,32976064,3743936,23280,96.7,0.4703,65.11,961.37,6308.52,3226441.0
2018-08-16,36740000,1174.16,32952316,3787684,23278,96.65,0.4703,65.61,964.28,6334.73,3743936.0
2018-08-17,36730000,1184.77,33250796,3479204,23278,96.1,0.4703,66.08,968.88,6580.63,3787684.0
2018-08-18,36800000,1184.77,33250796,3549204,23278,96.1,0.4703,66.08,968.88,6423.76,3479204.0
2018-08-19,36800000,1184.77,33250796,3549204,23278,96.1,0.4703,65.86,968.88,6506.07,3549204.0
2018-08-20,36770000,1190.53,33385179,3384821,23259,95.9,0.4703,66.31,969.62,6308.53,3549204.0
2018-08-21,36740000,1196.12,33511651,3228349,23238,95.26,0.4703,66.88,979.21,6488.76,3384821.0
2018-08-22,36760000,1195.51,33488796,3271204,23234,95.15,0.4703,68.81,982.15,6376.71,3228349.0
2018-08-23,36740000,1185.31,33211646,3528354,23240,95.62,0.4703,68.65,987.36,6534.88,3271204.0
2018-08-24,36750000,1205.97,33800704,2949296,23247,95.15,0.4703,69.34,987.05,6719.96,3528354.0
2018-08-25,36820000,1205.97,33800704,3019296,23247,95.15,0.4703,69.34,987.05,6763.19,2949296.0
2018-08-26,36820000,1205.97,33800704,3019296,23247,95.15,0.4703,69.38,987.05,6707.26,3019296.0
2018-08-27,36800000,1211.35,33404403,3395597,22872,94.78,0.4703,69.67,991.92,6884.64,3019296.0
2018-08-28,36780000,1201.26,33686073,3093927,23259,94.72,0.4703,69.22,995.19,7096.28,3395597.0
2018-08-29,36730000,1206.66,33841138,2888862,23262,94.6,0.4703,70.3,988.17,7047.16,3093927.0
2018-08-30,36740000,1199.88,33657501,3082499,23266,94.72,0.4703,70.64,998.07,6978.23,2888862.0
2018-08-31,36730000,1201.09,33694339,3035661,23268,95.14,0.4703,70.49,989.54,7037.58,3082499.0
2018-09-01,36770000,1201.09,33694339,3075661,23268,95.14,0.4703,70.49,989.54,7193.25,3035661.0
2018-09-02,36770000,1201.09,33694339,3075661,23268,95.14,0.4703,70.44,989.54,7272.72,3075661.0
2018-09-03,36770000,1201.15,33711952,3058048,23279,95.14,0.4703,70.61,989.54,7260.06,3075661.0
2018-09-04,36720000,1191.35,33425410,3294590,23271,95.42,0.4703,69.86,975.94,7361.66,3058048.0
2018-09-05,36730000,1196.75,33604187,3125813,23290,95.13,0.4703,69.02,968.44,6792.83,3294590.0
2018-09-06,36770000,1200.14,33683605,3086395,23279,95.02,0.4703,68.33,958.19,6529.17,3125813.0
2018-09-07,36760000,1195.86,33564201,3195799,23280,95.37,0.4703,68.17,968.9,6467.07,3086395.0
2018-09-08,36740000,1195.86,33564201,3175799,23280,95.37,0.4703,68.17,968.9,6225.98,3195799.0
2018-09-09,36740000,1195.86,33564201,3175799,23280,95.37,0.4703,68.42,968.9,6300.86,3175799.0
2018-09-10,36690000,1195.88,33582064,3107936,23292,95.15,0.4703,67.86,970.34,6329.7,3175799.0
2018-09-11,36700000,1198.29,33615067,3084933,23268,95.06,0.4703,70.09,985.06,6321.2,3107936.0
2018-09-12,36690000,1206.19,33810069,2879931,23249,94.8,0.4703,70.39,987.01,6351.8,3084933.0
2018-09-13,36710000,1201.44,33671421,3038579,23245,94.54,0.4703,69.04,987.95,6517.31,2879931.0
2018-09-14,36710000,1193.71,33449887,3260113,23242,94.98,0.4703,69.17,991.34,6512.71,3038579.0
2018-09-15,36680000,1193.71,33449887,3230113,23242,94.98,0.4703,69.17,991.34,6543.2,3260113.0
2018-09-16,36680000,1193.71,33449887,3230113,23242,94.98,0.4703,68.89,991.34,6517.18,3230113.0
2018-09-17,36690000,1200.93,33610939,3079061,23214,94.51,0.4703,68.61,987.61,6281.2,3230113.0
2018-09-18,36680000,1198.35,33600858,3079142,23256,94.62,0.4703,69.86,993.49,6371.3,3079061.0
2018-09-19,36680000,1203.99,33744483,2935517,23246,94.55,0.4703,71.42,995.54,6398.54,3079142.0
2018-09-20,36660000,1207.58,33882955,2777045,23272,93.91,0.4703,70.55,1004.74,6519.67,2935517.0
2018-09-21,36690000,1199.55,33679338,3010662,23288,94.22,0.4703,71.09,1002.97,6734.95,2777045.0
2018-09-22,36670000,1199.55,33679338,2990662,23288,94.22,0.4703,71.09,1002.97,6721.98,3010662.0
2018-09-23,36670000,1199.55,33679338,2990662,23288,94.22,0.4703,71.81,1002.97,6710.63,2990662.0
2018-09-24,36620000,1198.86,33213913,3406087,22979,94.26,0.4703,72.5,1011.29,6595.41,2990662.0
2018-09-25,36560000,1201.31,33348122,3211878,23025,94.13,0.4703,72.23,1010.74,6446.47,3406087.0
2018-09-26,36560000,1194.46,33569551,2990449,23310,94.19,0.4703,72.42,1009.61,6495.0,3211878.0
2018-09-27,36500000,1182.8,33246132,3253868,23314,95.0,0.4703,72.42,1015.37,6676.75,2990449.0
2018-09-28,36430000,1192.09,33505818,2924182,23312,95.19,0.4703,73.78,1017.13,6644.13,3253868.0
2018-09-29,36500000,1192.09,33505818,2994182,23312,95.19,0.4703,73.78,1017.13,6601.96,2924182.0
2018-09-30,36500000,1192.09,33505818,2994182,23312,95.19,0.4703,73.75,1017.13,6625.56,2994182.0
2018-10-01,36470000,1188.47,33375414,3094586,23292,95.3,0.4703,75.77,1012.88,6589.62,2994182.0
2018-10-02,36510000,1203.1,33791340,2718660,23296,95.51,0.4703,75.42,1018.79,6556.1,3094586.0
2018-10-03,36530000,1197.37,33625349,2904651,23292,95.76,0.4703,76.39,1020.4,6502.59,2718660.0
2018-10-04,36520000,1199.66,33711354,2808646,23308,95.75,0.4703,74.97,1023.62,6576.69,2904651.0
2018-10-05,36520000,1202.86,33807078,2712922,23312,95.62,0.4703,74.5,1008.39,6622.48,2808646.0
2018-10-06,36540000,1202.86,33807078,2732922,23312,95.62,0.4703,74.5,1008.39,6588.31,2712922.0
2018-10-07,36540000,1202.86,33807078,2732922,23312,95.62,0.4703,74.05,1008.39,6602.95,2732922.0
2018-10-08,36520000,1188.01,32815204,3704796,22910,95.77,0.4703,74.42,996.12,6652.23,2732922.0
2018-10-09,36500000,1189.62,33443565,3056435,23318,95.68,0.4703,74.91,996.19,6642.64,3704796.0
2018-10-10,36500000,1194.78,33594390,2905610,23322,95.51,0.4703,72.8,993.96,6585.53,3056435.0
2018-10-11,36530000,1224.33,34417147,2112853,23316,95.02,0.4703,71.2,945.89,6256.24,2905610.0
2018-10-12,36600000,1217.93,34229895,2370105,23311,95.22,0.4703,71.56,970.08,6274.58,2112853.0
2018-10-13,36610000,1217.93,34229895,2380105,23311,95.22,0.4703,71.56,970.08,6285.99,2370105.0
2018-10-14,36610000,1217.93,34229895,2380105,23311,95.22,0.4703,72.39,970.08,6290.93,2380105.0
2018-10-15,36670000,1226.93,34482100,2187900,23310,95.07,0.4703,71.92,951.64,6596.54,2380105.0
2018-10-16,36630000,1224.43,34392648,2237352,23298,95.05,0.4703,72.32,963.37,6596.11,2187900.0
2018-10-17,36660000,1222.68,34353074,2306926,23304,95.58,0.4703,69.95,971.6,6544.43,2237352.0
2018-10-18,36630000,1225.75,34448198,2181802,23310,95.9,0.4703,68.83,963.47,6476.71,2306926.0
2018-10-19,36630000,1226.32,34467913,2162087,23312,95.71,0.4703,69.39,958.36,6465.41,2181802.0
2018-10-20,36630000,1226.32,34467913,2162087,23312,95.71,0.4703,69.39,958.36,6489.19,2162087.0
2018-10-21,36630000,1226.32,34467913,2162087,23312,95.71,0.4703,69.34,958.36,6482.35,2162087.0
2018-10-22,36610000,1222.17,34350240,2259760,23312,96.01,0.4703,69.47,953.51,6487.16,2162087.0
2018-10-23,36660000,1230.49,34586602,2073398,23314,95.96,0.4703,66.27,939.68,6475.74,2259760.0
2018-10-24,36620000,1234.22,34691445,1928555,23314,96.43,0.4703,66.06,922.73,6495.84,2073398.0
2018-10-25,36600000,1232.23,34647543,1952457,23322,96.68,0.4703,66.81,910.17,6476.29,1928555.0
2018-10-26,36640000,1233.59,34683404,1956596,23320,96.36,0.4703,67.5,900.82,6474.75,1952457.0
2018-10-27,36620000,1233.59,34683404,1936596,23320,96.36,0.4703,67.5,900.82,6480.38,1956596.0
2018-10-28,36620000,1233.59,34683404,1936596,23320,96.36,0.4703,67.59,900.82,6486.39,1936596.0
2018-10-29,36570000,1229.74,33950373,2619627,22899,96.58,0.4703,66.61,888.82,6332.63,1936596.0
2018-10-30,36520000,1223.44,34384016,2135984,23310,97.01,0.4703,66.4,888.69,6334.27,2619627.0
2018-10-31,36500000,1214.54,34133154,2366846,23310,97.13,0.4703,64.95,914.76,6317.61,2135984.0
2018-11-01,36560000,1233.24,34660330,1899670,23311,96.28,0.4703,63.52,907.96,6377.78,2366846.0
2018-11-02,36600000,1232.89,34646481,1953519,23308,96.54,0.4703,62.77,924.86,6388.44,1899670.0
2018-11-03,36600000,1232.89,34646481,1953519,23308,96.54,0.4703,62.77,924.86,6361.26,1953519.0
2018-11-04,36600000,1232.89,34646481,1953519,23308,96.54,0.4703,62.91,924.86,6376.13,1953519.0
2018-11-05,36590000,1231.3,34599720,1990280,23307,96.35,0.4703,62.8,925.53,6419.66,1953519.0
2018-11-06,36540000,1226.8,34462916,2077084,23300,96.32,0.4703,61.74,922.05,6461.01,1990280.0
2018-11-07,36570000,1226.11,34430228,2139772,23291,96.0,0.4703,61.62,922.16,6530.14,2077084.0
2018-11-08,36530000,1223.54,34363961,2166039,23295,96.64,0.4703,60.68,926.28,6453.72,2139772.0
2018-11-09,36510000,1209.6,33963987,2546013,23289,96.91,0.4703,59.8,914.29,6385.62,2166039.0
2018-11-10,36500000,1209.6,33963987,2536013,23289,96.91,0.4703,59.8,914.29,6409.22,2546013.0
2018-11-11,36500000,1209.6,33963987,2536013,23289,96.91,0.4703,60.76,914.29,6411.27,2536013.0
2018-11-12,36480000,1200.65,33670415,2809585,23260,97.54,0.4703,58.94,918.12,6371.27,2536013.0
2018-11-13,36480000,1202.35,33728961,2751039,23268,97.3,0.4703,55.7,905.38,6359.49,2809585.0
2018-11-14,36500000,1210.91,33987340,2512660,23280,96.8,0.4703,55.89,900.93,5738.35,2751039.0
2018-11-15,36580000,1213.0,34043953,2536047,23279,96.93,0.4703,56.47,897.15,5648.03,2512660.0
2018-11-16,36640000,1221.47,34274898,2365102,23274,96.47,0.4703,56.81,898.19,5575.55,2536047.0
2018-11-17,36680000,1221.47,34274898,2405102,23274,96.47,0.4703,56.81,898.19,5554.33,2365102.0
2018-11-18,36680000,1221.47,34274898,2405102,23274,96.47,0.4703,57.09,898.19,5623.54,2405102.0
2018-11-19,36650000,1224.05,33605420,3044580,22771,96.19,0.4703,57.19,916.06,4871.49,2405102.0
2018-11-20,36620000,1221.55,34280824,2339176,23276,96.81,0.4703,53.3,919.02,4451.87,3044580.0
2018-11-21,36590000,1226.02,34443961,2146039,23302,96.71,0.4703,54.47,922.56,4602.17,2339176.0
2018-11-22,36570000,1227.45,34507813,2062187,23318,96.71,0.4703,53.84,924.42,4365.94,2146039.0
2018-11-23,36540000,1223.19,34388050,2151950,23318,96.92,0.4703,50.89,917.97,4347.11,2062187.0
2018-11-24,36540000,1223.19,34388050,2151950,23318,96.92,0.4703,50.89,917.97,3880.76,2151950.0
2018-11-25,36540000,1223.19,34388050,2151950,23318,96.92,0.4703,50.45,917.97,4009.97,2151950.0
2018-11-26,36530000,1222.37,33927882,2602118,23021,97.07,0.4703,51.45,921.03,3779.13,2151950.0
2018-11-27,36480000,1214.69,34131512,2348488,23306,97.37,0.4703,51.93,923.12,3820.72,2602118.0
2018-11-28,36450000,1221.11,34321477,2128523,23312,96.79,0.4703,50.47,930.2,4257.42,2348488.0
2018-11-29,36500000,1223.99,34385454,2114546,23301,96.78,0.4703,51.27,926.79,4278.85,2128523.0
2018-11-30,36480000,1221.97,34316183,2163817,23292,97.27,0.4703,50.6,926.54,4017.27,2114546.0
2018-12-01,36480000,1221.97,34316183,2163817,23292,97.27,0.4703,50.6,926.54,4214.67,2163817.0
2018-12-02,36480000,1221.97,34316183,2163817,23292,97.27,0.4703,52.21,926.54,4139.88,2163817.0
2018-12-03,36480000,1231.08,34249043,2230957,23075,97.04,0.4703,53.16,951.59,3894.13,2163817.0
2018-12-04,36490000,1238.55,34744462,1745538,23268,96.97,0.4703,52.68,958.84,3956.89,2230957.0
2018-12-05,36460000,1237.56,34701770,1758230,23258,96.97,0.4703,52.59,957.14,3753.99,1745538.0
2018-12-06,36420000,1237.99,34732484,1687516,23270,96.81,0.4703,51.42,954.82,3521.1,1758230.0
2018-12-07,36430000,1248.1,35057507,1372493,23298,96.51,0.4703,52.05,958.59,3419.94,1687516.0
2018-12-08,36490000,1248.1,35057507,1432493,23298,96.51,0.4703,52.05,958.59,3476.11,1372493.0
2018-12-09,36490000,1248.1,35057507,1432493,23298,96.51,0.4703,52.33,958.59,3614.23,1432493.0
2018-12-10,36510000,1244.59,34928905,1581095,23278,97.22,0.4703,50.89,955.89,3502.66,1432493.0
2018-12-11,36470000,1242.94,34872858,1597142,23271,97.39,0.4703,51.98,954.58,3424.59,1581095.0
2018-12-12,36420000,1245.8,34951598,1468402,23270,97.04,0.4703,51.31,961.28,3486.95,1597142.0
2018-12-13,36380000,1242.46,34855046,1524954,23268,97.06,0.4703,52.78,960.25,3313.68,1468402.0
2018-12-14,36410000,1238.21,34716264,1693736,23255,97.44,0.4703,51.17,952.04,3242.48,1524954.0
2018-12-15,36440000,1238.21,34716264,1723736,23255,97.44,0.4703,51.17,952.04,3236.76,1693736.0
2018-12-16,36440000,1238.21,34716264,1723736,23255,97.44,0.4703,51.3,952.04,3252.84,1723736.0
2018-12-17,36430000,1245.91,34929148,1500852,23253,97.1,0.4703,49.32,933.65,3545.86,1723736.0
2018-12-18,36420000,1249.38,35073126,1346874,23284,97.14,0.4703,46.3,927.25,3696.06,1500852.0
2018-12-19,36410000,1243.39,34907220,1502780,23286,97.04,0.4703,47.08,919.24,3745.95,1346874.0
2018-12-20,36400000,1260.14,35366829,1033171,23278,96.28,0.4703,46.06,918.24,4134.44,1502780.0
2018-12-21,36430000,1256.01,35234260,1195740,23268,96.96,0.4703,45.08,912.26,3896.54,1033171.0
2018-12-22,36420000,1256.01,35234260,1185740,23268,96.96,0.4703,45.08,912.26,4014.18,1195740.0
2018-12-23,36420000,1256.01,35234260,1185740,23268,96.96,0.4703,45.33,912.26,3998.98,1185740.0
2018-12-24,36440000,1269.13,35573236,866764,23248,96.55,0.4703,42.27,908.56,4078.6,1185740.0
2018-12-25,36410000,1269.13,35101039,1308961,22940,96.55,0.4703,42.27,897.94,3815.49,866764.0
2018-12-26,36460000,1266.98,35505335,954665,23244,97.05,0.4703,46.39,891.75,3857.3,1308961.0
2018-12-27,36450000,1275.22,35735481,714519,23243,96.48,0.4703,45.23,900.81,3654.83,954665.0
